Date,Open,High,Low,Close,Adj Close,Volume,,,,Date,,
29-06-2012,633.5,642.5,631.1500244,638.7750244,510.1924438,226426,,,,,,
02-07-2012,639,640,628.7999878,630.0999756,503.2634888,138764,,,,,,
03-07-2012,630.5,634.7249756,615.5499878,621.0999756,496.0752869,172624,,,,,,
04-07-2012,622.5,624.9500122,616.2750244,623.75,498.1918335,151826,,,,,,
05-07-2012,622.5,623.5,617.6749878,620.1749878,495.3363953,87644,,,,,,
06-07-2012,622.5,624.9000244,613.5250244,623.0999756,497.6726685,175210,,,,,,
09-07-2012,624,632.1500244,621,629.0499878,502.4250793,129488,,,,,,
10-07-2012,632.5,635,624.75,630.7000122,503.7428589,173098,,,,,,
11-07-2012,630.5,636.9500122,627.1749878,629.4000244,502.7043762,220350,,,,,,
12-07-2012,616,625,609.2750244,618.0499878,493.6390991,986098,,,,,,
13-07-2012,637.5,642.5,621.6749878,624.8250122,499.0503845,865164,,,,,,
16-07-2012,626.1500244,629.3250122,601.875,605.0999756,483.2960815,440670,,,,,,
17-07-2012,609.3499756,609.3499756,587.75,593.2999878,473.8713684,870128,,,,,,
18-07-2012,596.5,602,589.1500244,597.875,477.5253296,240738,,,,,,
19-07-2012,601.0499878,605,597.625,600.375,479.5219727,165484,,,,,,
20-07-2012,602,613.9249878,600.5,611.5250244,488.4277649,296964,,,,,,
23-07-2012,606.9500122,613.75,600.75,606.9000244,487.1231689,609364,,,,,,
24-07-2012,606,609.4749756,599,604.5,485.1968384,204218,,,,,,
25-07-2012,602.9000244,607.7000122,598.2249756,606.3499756,486.6817322,190360,,,,,,
26-07-2012,605.2750244,610,597.1749878,601.3250122,482.6485596,1252654,,,,,,
27-07-2012,605,616,601.75,612.875,491.9188843,4450850,,,,,,
30-07-2012,615.2750244,621.4000244,607.2999878,615.8499756,494.3070984,162314,,,,,,
31-07-2012,615.8499756,624.6500244,613,620.3250122,497.8988342,116762,,,,,,
01-08-2012,620,621.9000244,612,613.7999878,492.6615601,117338,,,,,,
02-08-2012,614.9749756,618.5,612.9749756,616.2999878,494.6682129,45324,,,,,,
03-08-2012,615.2750244,620,609.0499878,618.9500122,496.7951355,68196,,,,,,
06-08-2012,621.75,621.75,612.9749756,614.7000122,493.3839417,98178,,,,,,
07-08-2012,619,635,615,632.2999878,507.5104065,400276,,,,,,
08-08-2012,635,635,623.2999878,625.25,501.8518982,123198,,,,,,
09-08-2012,624.5,634,623.5,629.2750244,505.0824585,83788,,,,,,
10-08-2012,628.75,641.4500122,628.75,638.9000244,512.8079224,338144,,,,,,
13-08-2012,640,640,629.0499878,633,508.0722656,103524,,,,,,
14-08-2012,637.5,637.5,630.0999756,634.3250122,509.1358337,88124,,,,,,
16-08-2012,632.625,635.5,626.0499878,631.4000244,506.7881165,70406,,,,,,
17-08-2012,633,642.1749878,632.4249878,638.7249756,512.6674194,144366,,,,,,
21-08-2012,638.5,652.5,638.5,649.2000122,521.0750732,332162,,,,,,
22-08-2012,647.7750244,655,641.5,646.0250244,518.5268555,155638,,,,,,
23-08-2012,646.5,662.5,646.25,660.5750122,530.2052002,308062,,,,,,
24-08-2012,660.125,664.25,656.5,661.5,530.9475708,256998,,,,,,
27-08-2012,657.5,664.9749756,657,659.5750122,529.4024048,95766,,,,,,
28-08-2012,662.375,675.9749756,660.0250244,674.3499756,541.2614746,287828,,,,,,
29-08-2012,675,678.7750244,667.8250122,671.2750244,538.793335,230226,,,,,,
30-08-2012,667.5250244,689.25,661.7249756,682.5250244,547.8231812,363258,,,,,,
31-08-2012,677.5250244,679.4249878,668.1749878,673.6500244,540.699585,149246,,,,,,
03-09-2012,673.6500244,677.5,666.5,669.25,537.1681519,93418,,,,,,
04-09-2012,667.25,673.5,661.625,671.0999756,538.6528931,129818,,,,,,
05-09-2012,668.5,684,665.1500244,680.5750122,546.2578735,256568,,,,,,
06-09-2012,680.5750122,690,677.5,688.125,552.3178711,224342,,,,,,
07-09-2012,693.5,697.5,689.875,692.9500122,556.1908569,178096,,,,,,
10-09-2012,693.5,693.5,675,686.125,550.7126465,68854,,,,,,
11-09-2012,678.4000244,697.5,678.4000244,695.7750244,558.4581909,108582,,,,,,
12-09-2012,695,710,695,706.2000122,566.8255615,416266,,,,,,
13-09-2012,705,712.25,705,707.7000122,568.0296631,155906,,,,,,
14-09-2012,712.5,719,701.0999756,705.9749756,566.6450806,361046,,,,,,
17-09-2012,708,710.3250122,668.2249756,670.4500122,538.1311646,579056,,,,,,
18-09-2012,670.5,672,648.0499878,650.2000122,521.8776855,468446,,,,,,
20-09-2012,649.5,665.6749878,645.0499878,660.75,530.3457031,271220,,,,,,
21-09-2012,660.9000244,666.4500122,649.5,651.6500244,523.0415649,252964,,,,,,
24-09-2012,653,657,638.75,644.3499756,517.1821289,380430,,,,,,
25-09-2012,645,654.75,641.5,647.3250122,519.5700684,244504,,,,,,
26-09-2012,651,652.5,641.625,643.1749878,516.2392578,154718,,,,,,
27-09-2012,641.5,649.5,630.5499878,634.6500244,509.3966064,270144,,,,,,
28-09-2012,639,653,638.2750244,647,519.3092651,196990,,,,,,
01-10-2012,649,654.9749756,647.7999878,651.2999878,522.7606201,166708,,,,,,
03-10-2012,652,662.4000244,650.4749756,660.8250122,530.4057617,184642,,,,,,
04-10-2012,660,660.3250122,654.125,657.5250244,527.7571411,284188,,,,,,
05-10-2012,657.5,658.5250244,634.9749756,651.875,523.222168,260686,,,,,,
08-10-2012,653.5,657.8499756,642.625,645.3499756,517.9849243,129466,,,,,,
09-10-2012,646.75,649.4749756,643,647.5750122,519.770813,100752,,,,,,
10-10-2012,643.9000244,651.2000122,642.5,644.7000122,517.4631348,124336,,,,,,
11-10-2012,643.5,650.875,643.1749878,644.8250122,517.5635376,132748,,,,,,
12-10-2012,639.5,656.0750122,637,649.0750122,520.9746704,314054,,,,,,
15-10-2012,647.5,652.5,643.125,645.5,518.1054077,96252,,,,,,
16-10-2012,650.5,654.5,645,647.5499878,519.7507324,142958,,,,,,
17-10-2012,651.5,652.4249878,636.4500122,640.7249756,514.2727661,190226,,,,,,
18-10-2012,641.125,654.5,640.375,652.5999756,523.803833,121212,,,,,,
19-10-2012,655,656.9249878,640.5250244,645.1500244,517.8243408,393638,,,,,,
22-10-2012,663,667.4500122,651.5,659.75,529.5429077,577006,,,,,,
23-10-2012,661.5,661.7249756,655.5,656.6500244,527.0548096,121494,,,,,,
25-10-2012,657.0750122,661.9000244,652,657.9500122,528.0980225,142262,,,,,,
29-10-2012,657.5,659.875,651.0750122,653.7750244,524.7471924,72648,,,,,,
30-10-2012,653.7750244,660.5,652,654.5999756,525.4094238,102062,,,,,,
31-10-2012,655,657.7999878,651.7750244,656.7000122,529.5216675,60750,,,,,,
01-11-2012,657.5,659.5,655.25,656.5999756,529.4411011,43434,,,,,,
02-11-2012,660,668.9000244,657.5,665.5750122,536.6777954,301866,,,,,,
05-11-2012,666,671.2999878,662.625,664.375,535.710083,136368,,,,,,
06-11-2012,664.5499878,668.25,659.625,660.5,532.5856323,81756,,,,,,
07-11-2012,661.5,666.375,661,664.4000244,535.7305298,106010,,,,,,
08-11-2012,660,667.25,658,665.125,536.3150635,80164,,,,,,
09-11-2012,665,666.2750244,660.0999756,662.75,534.4000854,134078,,,,,,
12-11-2012,662.4500122,674,658,667.125,537.9276123,155156,,,,,,
15-11-2012,660,661.5,644,647.7750244,522.3249512,76534,,,,,,
16-11-2012,647.5,653.2000122,640.1500244,642.9749756,518.4544678,94784,,,,,,
19-11-2012,645,646.375,629.5,630.75,508.5971375,147626,,,,,,
20-11-2012,635.1500244,641,628.5750122,636.9000244,513.5561523,100924,,,,,,
21-11-2012,640,647,638.125,640.7750244,516.6807861,108866,,,,,,
22-11-2012,644.5,644.5,635.5250244,639.0499878,515.2897949,84064,,,,,,
23-11-2012,639.5,645.625,636.2750244,644.0499878,519.3214722,86064,,,,,,
26-11-2012,644.0499878,647.5,643.4249878,646.0499878,520.934021,48012,,,,,,
27-11-2012,650,650,644.6749878,647.5499878,522.1436768,49862,,,,,,
29-11-2012,654.5,660,645.6500244,649.0250244,523.3331299,165906,,,,,,
30-11-2012,650.5,662.4500122,646.625,656.4249878,529.3001099,233896,,,,,,
03-12-2012,657.5,660.9500122,652.5,657.4249878,530.1062012,349856,,,,,,
04-12-2012,658.4749756,661,647.5250244,649.2249756,523.4942627,155842,,,,,,
05-12-2012,648.5,653.875,644.2750244,648.5750122,522.9701538,136030,,,,,,
06-12-2012,649,649.0250244,634.4500122,641.2000122,517.0234985,179288,,,,,,
07-12-2012,637.5,640.9000244,628.5,633.9749756,511.1976318,781792,,,,,,
10-12-2012,631.5,634,616.3499756,618.1500244,498.4373169,362414,,,,,,
11-12-2012,619.5,621.5,606.0999756,610.25,492.0673828,279068,,,,,,
12-12-2012,611.7249756,620.375,610.75,613,494.284668,172732,,,,,,
13-12-2012,619,619,608.2750244,611.4500122,493.0346985,138448,,,,,,
14-12-2012,609,621.8250122,609,620.4749756,500.3119812,126938,,,,,,
17-12-2012,620.5,625,601.5,602.9249878,486.1609192,807376,,,,,,
18-12-2012,604.875,611.875,598.7999878,605.4500122,488.1968994,307342,,,,,,
19-12-2012,607.875,618.4000244,607.875,616.4000244,497.0263977,180822,,,,,,
20-12-2012,616,625.9000244,615.0750122,624.2000122,503.3156128,159622,,,,,,
21-12-2012,625,632.25,618.2999878,629.0499878,507.2266235,188630,,,,,,
24-12-2012,629.9500122,635.625,629.9500122,631.5999756,509.2826538,82116,,,,,,
26-12-2012,635,635,627.6749878,630,507.9925537,93222,,,,,,
27-12-2012,632,632,624,625.0750122,504.0212402,80014,,,,,,
28-12-2012,627.9500122,634.3250122,625.4249878,632.6500244,510.129364,91978,,,,,,
31-12-2012,630,633,627.1500244,629.2750244,507.4078674,55526,,,,,,
01-01-2013,634,634,630,631.7249756,509.3833008,60278,,,,,,
02-01-2013,633,636.375,628.0499878,631.3250122,509.0609741,104688,,,,,,
03-01-2013,630,641,630,639.1500244,515.3703613,123176,,,,,,
04-01-2013,641,649.9749756,640.5750122,648.75,523.1112671,175210,,,,,,
07-01-2013,650,650.8499756,644.2750244,645.2750244,520.3093262,217796,,,,,,
08-01-2013,645.5,651.9749756,645.0250244,649.1500244,523.4338379,95118,,,,,,
09-01-2013,648.75,653.4249878,636.5750122,637.875,514.3423462,154540,,,,,,
10-01-2013,638.1500244,640.9000244,627.5,629.2750244,507.4078674,255252,,,,,,
11-01-2013,644.25,661.2249756,644.25,653.1749878,526.6793823,691296,,,,,,
14-01-2013,660,674.0250244,654.1500244,667.1500244,537.947998,872892,,,,,,
15-01-2013,695,700,663,667.1500244,537.947998,1183906,,,,,,
16-01-2013,669.5,676.2750244,654.6500244,674.0499878,543.5116577,605266,,,,,,
17-01-2013,675,685.5,672.0999756,681.125,549.2164917,457822,,,,,,
18-01-2013,683,683,668.8499756,675.5750122,544.741394,154096,,,,,,
21-01-2013,677.5,677.5,664.5,665.7999878,536.8591309,125988,,,,,,
22-01-2013,662,666,653.7750244,657.875,530.4691772,132182,,,,,,
23-01-2013,659.9000244,661.7249756,650.0499878,655.9249878,531.3196411,114474,,,,,,
24-01-2013,655,667,654.9749756,662.875,536.9494019,144690,,,,,,
25-01-2013,661.5,672,661.5,668.9000244,541.829895,80272,,,,,,
28-01-2013,671.0999756,674.7750244,669.5,671.8250122,544.1992798,78292,,,,,,
29-01-2013,670,677.9249878,669.5,671.25,543.7335205,104508,,,,,,
30-01-2013,670,674.6500244,666.5,671.9249878,544.2799683,133984,,,,,,
31-01-2013,672.4500122,676.0999756,663.625,671.375,543.8345947,181116,,,,,,
01-02-2013,670.9749756,676.0499878,670.9749756,673.2000122,545.3129272,196110,,,,,,
04-02-2013,673.5,683,672.5250244,676.3250122,547.8442383,115658,,,,,,
05-02-2013,673.7750244,682.4000244,670.5,679.9000244,550.7401123,234648,,,,,,
06-02-2013,681.5,687.5999756,681.5,685.5,555.2762451,499574,,,,,,
07-02-2013,681.5,695,681.5,693.75,561.9590454,416738,,,,,,
08-02-2013,691.7750244,718,691.7750244,711.625,576.4382324,1026134,,,,,,
11-02-2013,711.6500244,714.625,705.1500244,707.2249756,572.8742065,408756,,,,,,
12-02-2013,707,707.875,700,704.125,570.3631592,83826,,,,,,
13-02-2013,703.0499878,718.5,702.5,715.2750244,579.3949585,491690,,,,,,
14-02-2013,712.5,727.5,712.5,723.5,586.057312,455620,,,,,,
15-02-2013,722,725.7000122,715.4249878,720.5499878,583.6678467,343164,,,,,,
18-02-2013,720.5499878,723.0250244,709.5999756,712.4749756,577.1268311,108892,,,,,,
19-02-2013,712.4500122,724.5,706.0750122,721.3499756,584.3156738,98818,,,,,,
20-02-2013,721.5250244,727.5,721.5250244,726.0499878,588.1230469,226050,,,,,,
21-02-2013,721,727.7750244,720.4749756,724.0499878,586.5028076,160966,,,,,,
22-02-2013,724.9749756,731.4749756,687.5,727.2249756,589.0747681,142866,,,,,,
25-02-2013,726,736.9500122,726,735.6500244,595.8995972,256622,,,,,,
26-02-2013,732.4500122,749,731.9749756,747.1500244,605.2146606,282092,,,,,,
27-02-2013,747.5,750.8499756,737.7249756,741.5250244,600.6582031,139414,,,,,,
28-02-2013,744,760,743,757.375,613.4972534,268580,,,,,,
01-03-2013,756.0999756,757.5,748.0999756,749.7750244,607.3411865,187878,,,,,,
04-03-2013,747.5,758.5,745.125,755.0999756,611.6543579,104136,,,,,,
05-03-2013,757.0250244,771.5,754.125,770.125,623.8250732,332856,,,,,,
06-03-2013,769.5,781,769,778.9000244,630.9332275,172316,,,,,,
07-03-2013,780,799,776.5,795.2249756,644.1569214,724442,,,,,,
08-03-2013,795.2000122,797.4500122,787.1500244,792.0750122,641.6054688,170828,,,,,,
11-03-2013,785.5250244,793.5499878,778.4749756,783.7750244,634.8820801,126780,,,,,,
12-03-2013,777.5,784.5750122,774.6500244,781.5499878,633.0796509,205194,,,,,,
13-03-2013,779.9749756,779.9749756,772.5499878,775.0250244,627.7942505,88694,,,,,,
14-03-2013,777.5,788.8499756,772,783.9249878,635.003479,155106,,,,,,
15-03-2013,785.5,789.9500122,780.5,785.4500122,636.2388916,166312,,,,,,
18-03-2013,779,787.5,777.5,782.4249878,633.7886963,66058,,,,,,
19-03-2013,779.0999756,781.4749756,770,772.5499878,625.7894287,97002,,,,,,
20-03-2013,770,786,770,778.5499878,630.6495972,447008,,,,,,
21-03-2013,779.5,786.9749756,776.6500244,780.4000244,632.1481934,97608,,,,,,
22-03-2013,779.125,780,766.0499878,770.4749756,624.1087036,103114,,,,,,
25-03-2013,775,775.5750122,761.0250244,772.5,625.7488403,106784,,,,,,
26-03-2013,772.4249878,784.4500122,769.25,778.6749878,630.7509155,103700,,,,,,
28-03-2013,775.5,789.7750244,766.5,785.9000244,636.6032715,296652,,,,,,
01-04-2013,779,786,775,777.4749756,629.7788086,218494,,,,,,
02-04-2013,777.4749756,785.9749756,770.5,783.3250122,634.5175781,419608,,,,,,
03-04-2013,784.5,787.5,766.1749878,771.6500244,625.0604858,67730,,,,,,
04-04-2013,767.5250244,768.0750122,750.7750244,753.4500122,610.3178711,121598,,,,,,
05-04-2013,750.5,753,743,750,607.5231323,99692,,,,,,
08-04-2013,747,748.9749756,738.0250244,740.5,599.8278198,57472,,,,,,
09-04-2013,740.5,756,739,748.6500244,606.4297485,217096,,,,,,
10-04-2013,751,770,751,765.0250244,619.6941528,181510,,,,,,
11-04-2013,770,774.5,760.6500244,768.1500244,622.2253418,150476,,,,,,
12-04-2013,742,765,740,755.6500244,612.0999146,380570,,,,,,
15-04-2013,757.5,758.0250244,724.6500244,737.7000122,597.5599976,524876,,,,,,
16-04-2013,736.5499878,747.375,729.0999756,742.4249878,601.3873901,224842,,,,,,
17-04-2013,747.5,750,716.0499878,729.5999756,590.9986572,696984,,,,,,
18-04-2013,742.5,742.5,714.5,725.3499756,587.5560303,1025020,,,,,,
22-04-2013,722,728.5999756,712.2249756,712.625,577.248291,306124,,,,,,
23-04-2013,715,723.4500122,712.5,714.7999878,579.0101318,214844,,,,,,
25-04-2013,715.0999756,716.5,699.6749878,701.0499878,567.8722534,516672,,,,,,
26-04-2013,700,701.0250244,682.5,684.0999756,554.1422729,482324,,,,,,
29-04-2013,684.4500122,692.7750244,682.5,685.3499756,555.1547852,345328,,,,,,
30-04-2013,682,690.4749756,682,688.125,557.4025269,268804,,,,,,
02-05-2013,687.5,716.7750244,687,714.5499878,578.8076172,351190,,,,,,
03-05-2013,712.5,723.4000244,704.0999756,709.375,574.6156616,285642,,,,,,
06-05-2013,711,734.1500244,711,732.4249878,593.2869873,249684,,,,,,
07-05-2013,735,739.5,728.5,734.5250244,594.987793,158732,,,,,,
08-05-2013,733.0250244,744.2750244,733.0250244,738.1749878,597.9446411,157014,,,,,,
09-05-2013,737.5,751.875,737.5,749.4249878,607.0575562,219624,,,,,,
10-05-2013,750,754.9500122,745.5250244,747.2750244,605.3157959,107910,,,,,,
13-05-2013,740.5499878,740.5499878,723.25,725.8250122,587.9406738,144600,,,,,,
14-05-2013,727.1749878,735,722,728.8499756,590.3912354,137334,,,,,,
15-05-2013,726,737.2000122,725.4749756,734.625,595.0691528,143532,,,,,,
16-05-2013,734.5499878,734.625,724.0750122,727.0999756,588.9736938,148134,,,,,,
17-05-2013,730,738.5,727.25,734,594.5628052,214804,,,,,,
20-05-2013,729.5,741.5,729.5,738.875,598.5117798,127224,,,,,,
21-05-2013,732,750.7750244,732,746.4749756,604.6678467,271888,,,,,,
22-05-2013,750,754,746.25,747.625,605.5994873,160258,,,,,,
23-05-2013,747.5,762.5999756,739.2750244,746.9000244,605.0122681,432326,,,,,,
24-05-2013,750,751.2249756,732.5,735,595.3727417,98416,,,,,,
27-05-2013,735,749.9500122,729.875,748.7999878,606.5513916,143628,,,,,,
28-05-2013,745,758.5,745,757.2000122,613.3555908,121166,,,,,,
29-05-2013,760,764.0499878,743,748.5,606.3084106,147578,,,,,,
30-05-2013,745,755.9000244,743.5499878,749.2750244,606.9360352,159046,,,,,,
31-05-2013,750,754.7249756,737.5499878,749.7999878,607.3613892,187226,,,,,,
03-06-2013,750,757,727.5,735.25,595.5753174,326448,,,,,,
04-06-2013,735.875,736.9000244,725.3499756,732.4000244,593.2667847,99094,,,,,,
05-06-2013,732.5,736,726.2999878,733.9500122,594.5222778,140324,,,,,,
06-06-2013,727,739.3499756,726.25,735.9249878,606.8710938,183936,,,,,,
07-06-2013,735.9249878,769.5,735,761.5499878,628.0023804,688678,,,,,,
10-06-2013,765,772.375,760,762.9749756,629.1775513,132654,,,,,,
11-06-2013,766.5,770.4000244,745.3250122,749.3250122,617.9213867,221756,,,,,,
12-06-2013,748.5,748.5,731,733.9249878,605.2219238,216350,,,,,,
13-06-2013,732.5,732.5999756,717.5,722.125,595.4912109,94814,,,,,,
14-06-2013,720.1749878,728.6500244,716.1749878,725.125,597.9651489,145504,,,,,,
17-06-2013,727.5,729.5,715.0499878,726.1749878,598.8311157,127280,,,,,,
18-06-2013,725,729,721.5,724.2000122,597.2023926,141314,,,,,,
19-06-2013,728,729,712.5,714.5499878,589.2444458,135456,,,,,,
20-06-2013,712.5,716.7999878,700,702.0750122,578.9572144,202026,,,,,,
21-06-2013,705,722,705,711.2750244,586.5438843,134830,,,,,,
24-06-2013,707.5,716.25,700.375,704.9249878,581.307312,95280,,,,,,
25-06-2013,707.5,713.0750122,691.4749756,697.0250244,574.7929077,103318,,,,,,
26-06-2013,695.5,720.7999878,691.0499878,716.8250122,591.1205444,195828,,,,,,
27-06-2013,721.25,748,721.25,744.4000244,613.8601685,229934,,,,,,
28-06-2013,745,762.5,727.5,759.2000122,626.0646973,331362,,,,,,
01-07-2013,754,757.5499878,742.0250244,745.8499756,615.0557251,118394,,,,,,
02-07-2013,747.0250244,753.4500122,737,749.9749756,618.4573975,76250,,,,,,
03-07-2013,745,759.5,732.625,742.8499756,612.5818481,130160,,,,,,
04-07-2013,750,768.6500244,746.625,767.0750122,632.5587158,189874,,,,,,
05-07-2013,770,778.5499878,760,763.6749878,629.7550049,174934,,,,,,
08-07-2013,765,768.3499756,750.5,754.2999878,622.0239868,217616,,,,,,
09-07-2013,754,760.875,750,752.2000122,620.2921143,124114,,,,,,
10-07-2013,755,763.1749878,749.5,756.7000122,624.0031738,316402,,,,,,
11-07-2013,759,784.125,759,780.1500244,643.3408813,245134,,,,,,
12-07-2013,798.1500244,811.375,788.1500244,803.0499878,662.2249756,421734,,,,,,
15-07-2013,800,823.5,799.4749756,820.7000122,676.7798462,268742,,,,,,
16-07-2013,812.5,832.4000244,810,824.4749756,679.8927002,303394,,,,,,
17-07-2013,824.6749878,842,824.25,836.9749756,690.2007446,230370,,,,,,
18-07-2013,841,847.5,822.4500122,830.0750122,684.5108643,297708,,,,,,
19-07-2013,850,877.5,850,870.9500122,718.2177734,1645994,,,,,,
22-07-2013,869.5,879.2999878,858.5,872.9249878,719.8465576,297790,,,,,,
23-07-2013,875.5,890,872.0499878,874.9000244,721.4751587,160370,,,,,,
24-07-2013,872.5,895.5,870,891.2999878,734.9993286,274580,,,,,,
25-07-2013,894.3499756,904,883.5,896.6749878,739.4317017,317008,,,,,,
26-07-2013,896,899.8499756,875.2999878,886.2249756,730.8141479,173738,,,,,,
29-07-2013,879,897.0499878,877.5,889.8499756,737.1306763,252408,,,,,,
30-07-2013,889.8499756,902.25,888,895.4249878,741.7486572,264666,,,,,,
31-07-2013,894.5,915.0499878,894.5,907.5499878,751.7927856,417050,,,,,,
01-08-2013,905,916,895,907.5999756,751.8341064,382304,,,,,,
02-08-2013,910,924.75,908,922.6749878,764.3220825,229426,,,,,,
05-08-2013,919.0999756,938,919.0999756,933.3250122,773.1443481,437486,,,,,,
06-08-2013,934.5,940.5,932.9249878,935.25,774.7388306,447382,,,,,,
07-08-2013,933.1749878,945.1500244,906.2000122,909.8499756,753.6981812,374158,,,,,,
08-08-2013,908.8250122,927.25,891,923.0250244,764.6119995,251740,,,,,,
12-08-2013,920,920,902.75,907.2999878,751.5856323,103148,,,,,,
13-08-2013,912.5,922.0999756,905,909.4249878,753.3459473,101110,,,,,,
14-08-2013,909.5,928.6749878,901.0750122,915.2750244,758.1920166,180016,,,,,,
16-08-2013,913.0499878,913.3499756,879,890.0999756,737.3377686,192386,,,,,,
19-08-2013,891,903.6500244,878,888.9500122,736.3850098,258866,,,,,,
20-08-2013,890.5,892.5,863,867.6749878,718.7613525,169316,,,,,,
21-08-2013,868,870.8499756,850.5,858.5,711.1609497,272244,,,,,,
22-08-2013,855,896.9749756,845.5,889.7000122,737.0062866,244422,,,,,,
23-08-2013,890.5,918,890.5,914.0499878,757.1772461,357990,,,,,,
26-08-2013,915,938.25,907.5,919.3499756,761.567627,362810,,,,,,
27-08-2013,915.0499878,935.9749756,913.5,918.5250244,760.8844604,369042,,,,,,
28-08-2013,915,971,914.9000244,952.2999878,788.8626099,430378,,,,,,
29-08-2013,952.6749878,984.5,938.5,973.0750122,806.0722046,541306,,,,,,
30-08-2013,970.0499878,1020,965.25,1011.580017,837.968811,598504,,,,,,
02-09-2013,1009,1032.719971,1009,1024.069946,848.3150635,300968,,,,,,
03-09-2013,1027.449951,1032.5,996,1000.419983,828.7240601,224996,,,,,,
04-09-2013,996.5499878,1037.930054,996.5499878,1032.969971,855.6876221,323588,,,,,,
05-09-2013,1037.5,1037.5,992.25,998.2000122,826.8851929,238764,,,,,,
06-09-2013,1003,1012.5,988.2999878,993.7750244,823.2196655,424126,,,,,,
10-09-2013,995.0499878,1008.5,987.5,993.0250244,822.5981445,446544,,,,,,
11-09-2013,1003,1012.5,991.5,996.4749756,825.4561157,237256,,,,,,
12-09-2013,998.5,999.5,973.1749878,983.75,814.9151611,190146,,,,,,
13-09-2013,984,1000,950,975.0750122,807.7290649,146626,,,,,,
16-09-2013,975.5499878,990,947.5499878,950.9000244,787.7029419,174386,,,,,,
17-09-2013,954,975.875,950,973.5250244,806.4449463,393312,,,,,,
18-09-2013,973,982.4000244,970,977,809.3235474,310522,,,,,,
19-09-2013,980,994,962.5,981.625,813.1547241,503666,,,,,,
20-09-2013,977.5,994.2249756,971.375,976.4249878,808.847168,161370,,,,,,
23-09-2013,972.5,989,970.5250244,977.7249756,809.9240723,195178,,,,,,
24-09-2013,980,988,963,970.0750122,803.5870361,104950,,,,,,
25-09-2013,972.5499878,985.7999878,960,979.0250244,811.0010376,299700,,,,,,
26-09-2013,972.5,986.3499756,967.7000122,970.5499878,803.9804688,146382,,,,,,
27-09-2013,969,980.25,969,973.5750122,806.4864502,122670,,,,,,
30-09-2013,974,980.625,960,963.3499756,798.0162354,127168,,,,,,
01-10-2013,963.5,975,955.5499878,972.7750244,805.8236694,75806,,,,,,
03-10-2013,980,1017.450012,980,1011.900024,838.2338257,366608,,,,,,
04-10-2013,1015,1033.900024,1013.530029,1016.400024,841.9616699,383672,,,,,,
07-10-2013,1019,1047,1008,1042.030029,863.1928711,306810,,,,,,
08-10-2013,1043.5,1049,1030,1031.680054,854.6192017,172002,,,,,,
09-10-2013,1031.030029,1047.5,1022.599976,1045.030029,865.6778564,145440,,,,,,
10-10-2013,1045,1048.969971,1035,1040.75,862.1325073,129946,,,,,,
11-10-2013,1055,1068.180054,1042.5,1062.030029,879.7605591,294708,,,,,,
14-10-2013,1062.5,1112,1062.5,1107.319946,917.2775269,529718,,,,,,
15-10-2013,1117.5,1129.030029,1101,1109.069946,918.7269287,625922,,,,,,
17-10-2013,1119.949951,1119.949951,1049.119995,1053.849976,872.984314,734006,,,,,,
18-10-2013,1052,1065.349976,1031.050049,1060.199951,878.2442627,601324,,,,,,
21-10-2013,1060.550049,1063.5,1026.300049,1036.75,858.8189697,426514,,,,,,
22-10-2013,1040,1054,1040,1043.680054,864.5596924,217028,,,,,,
23-10-2013,1045,1046.5,1024.430054,1030.219971,853.4096069,225300,,,,,,
24-10-2013,1027.5,1041.300049,1002.299988,1004.299988,831.9382324,401322,,,,,,
25-10-2013,1000,1035.530029,997.4500122,1033.650024,859.6750488,324608,,,,,,
28-10-2013,1035,1044.719971,1027,1031.619995,857.9866333,149920,,,,,,
29-10-2013,1031,1043,1024.5,1035.150024,860.9224854,123814,,,,,,
30-10-2013,1036,1049.699951,1036,1045.069946,869.1728516,156490,,,,,,
31-10-2013,1045.5,1056.699951,1039.069946,1054.119995,876.6997681,165128,,,,,,
01-11-2013,1055,1070.400024,1045.119995,1048.569946,872.0836792,141780,,,,,,
05-11-2013,1048,1051,1015.919983,1021.030029,849.1791992,150200,,,,,,
06-11-2013,1031,1050,1030,1045.880005,869.8466187,183622,,,,,,
07-11-2013,1045.5,1074,1042.849976,1060.569946,882.0640869,281770,,,,,,
08-11-2013,1061,1065,1038,1046.400024,870.2790527,172414,,,,,,
11-11-2013,1045,1069.949951,1030.530029,1048.969971,872.4165039,149600,,,,,,
12-11-2013,1052,1059.599976,1039.5,1043.400024,867.7840576,118784,,,,,,
13-11-2013,1046,1052.449951,1023.280029,1026.099976,853.395874,205962,,,,,,
14-11-2013,1033,1036.199951,1007.5,1012.880005,842.4008789,190272,,,,,,
18-11-2013,1025,1030,1017.580017,1023.219971,851.0004272,104408,,,,,,
19-11-2013,1023.830017,1027.5,1011,1015.119995,844.2639771,133688,,,,,,
20-11-2013,1020,1025.25,1010.049988,1011.849976,841.5441895,112810,,,,,,
21-11-2013,1012.049988,1017.75,991.5,994.7750244,827.3432007,177100,,,,,,
22-11-2013,1000,1005.799988,993.5750122,1000.349976,831.9796753,172242,,,,,,
25-11-2013,1002.650024,1013.25,997.5,1006.330017,836.9533081,131892,,,,,,
26-11-2013,1011,1011,995,997.6500244,829.7342529,124846,,,,,,
27-11-2013,1004.5,1004.969971,988.5,992.4500122,825.4094238,74900,,,,,,
